GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
6913000000,80,1,Statuettes et autres objets d'ornementation en céramique,0,01-01-1972
6913100000,80,2,en porcelaine,0,01-01-1972
6913100010,80,3,faits à la main,1,01-01-1998
6913100090,80,3,autres,1,01-01-1998
6913900000,80,2,autres,0,01-01-1972
6913901000,80,3,en terre commune,0,01-01-1972
6913901010,80,4,faits à la main,1,01-01-1998
6913901090,80,4,autres,1,01-01-1998
6913909300,10,3,autres,,01-01-2011
6913909300,80,4,en faïence ou en poterie fine,0,01-01-1972
6913909310,80,5,faits à la main,1,01-01-1998
6913909390,80,5,autres,1,01-01-1998
6913909800,80,4,autres,0,01-01-2011
6913909810,80,5,faits à la main,1,01-01-2011
6913909890,80,5,autres,1,01-01-2011
6914000000,80,1,Autres ouvrages en céramique,0,01-01-1972
6914100000,80,2,en porcelaine,1,01-01-1972
6914900000,80,2,autres,0,01-01-1972
6914900010,80,3,en terre commune faits à la main,1,01-01-2011
6914900020,10,3,autres,,01-01-2011
6914900020,80,4,"Ouvrages en céramique faits de filaments continus d'oxydes céramiques, contenant en poids: - 2 % ou plus de trioxyde de dibore, - 28 % ou moins de dioxyde de silicium et - 60 % ou plus de trioxyde de dialuminium",1,01-01-2011
6914900030,80,4,"Microsphères en céramique, transparentes, obtenues à partir de dioxyde de silicium et de dioxyde de zirconium, d'un diamètre de plus de 125 µm",1,01-01-2011
6914900090,80,4,autres,1,01-01-2011
7000000000,80,0,VERRE ET OUVRAGES EN VERRE,0,31-12-1971
7001000000,80,1,"Calcin et autres déchets et débris de verre, à l'exclusion du verre de tubes cathodiques et autres verre activés du no 8549; verre en masse",0,01-01-1972
7001001000,80,2,Calcin et autres déchets et débris de verre,1,01-01-1972
7001009100,10,2,Verre en masse,,01-01-1972
7001009100,80,3,Verre d'optique,1,01-01-1972
7001009900,80,3,autre,1,01-01-1972
7002000000,80,1,"Verre en billes (autres que les microsphères du n$o 7018), barres, baguettes ou tubes, non travaillé",0,01-01-1972
7002100000,80,2,Billes,1,01-01-1972
7002200000,80,2,Barres ou baguettes,0,01-01-1972
7002201000,80,3,en verre d'optique,1,01-01-1972
7002209000,80,3,autres,0,01-01-1972
7002209010,80,4,"Préformes de verre de silice de haute pureté (quartz) de forme cylindrique: -avec un noyau optique en verre de silice (quartz) dopé au germanium, destiné à la production de fibres optiques à faible perte: -d'une longueur n'excédant pas 2 500 mm, -d'un diamètre de 115 mm ou plus, mais n'excédant pas 139 mm, -présentant une extrémité conique sur une face -avec, sur l'autre face, une poignée d'un diamètre de 25,4 mm, revêtue d'oxyde d'aluminium à l'extrémité",1,01-07-2026
7002209090,80,4,autres,1,01-07-2026
7002310000,10,2,Tubes,,01-01-1972
7002310000,80,3,en quartz ou en autre silice fondus,1,01-01-1972
7002320000,80,3,en autre verre d'un coefficient de dilatation linéaire n'excédant pas 5 !x! 10$-$6 par kelvin entre 0 °C et 300 °C,1,01-01-1972
7002390000,80,3,autres,1,01-01-1972
7003000000,80,1,"Verre dit ""coulé"", en plaques, feuilles ou profilés, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé",0,01-01-1972
7003120000,10,2,"Plaques et feuilles, non armées",,01-01-1996
7003120000,80,3,"colorées dans la masse, opacifiées, plaquées (doublées) ou à couche absorbante, réfléchissante ou non réfléchissante",0,01-01-1996
7003121000,80,4,en verre d'optique,1,01-01-1996
7003129100,10,4,autres,,01-01-1996
7003129100,80,5,à couche non réfléchissante,1,01-01-1996
7003129900,80,5,autres,1,01-01-1996
7003190000,80,3,autres,0,01-01-1972
7003191000,80,4,en verre d'optique,1,01-01-1972
7003199000,80,4,autres,1,01-01-1972
7003200000,80,2,"Plaques et feuilles, armées",1,01-01-1972
7003300000,80,2,Profilés,1,01-01-1972
7004000000,80,1,"Verre étiré ou soufflé, en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillé",0,01-01-1972
7004200000,80,2,"Verre coloré dans la masse, opacifié, plaqué (doublé) ou à couche absorbante, réfléchissante ou non réfléchissante",0,01-01-1996
7004201000,80,3,Verre d'optique,1,01-01-1996
7004209100,10,3,autre,,01-01-1996
7004209100,80,4,à couche non réfléchissante,1,01-01-1996
7004209900,80,4,autre,1,01-01-1996
7004900000,80,2,autre verre,0,01-01-1972
7004901000,80,3,Verre d'optique,1,01-01-1972
7004908000,80,3,autre,1,01-01-2009
7005000000,80,1,"Glace (verre flotté et verre douci ou poli sur une ou deux faces) en plaques ou en feuilles, même à couche absorbante, réfléchissante ou non réfléchissante, mais non autrement travaillée",0,01-01-1972
7005100000,80,2,"Glace non armée, à couche absorbante, réfléchissante ou non réfléchissante",0,01-01-1972
7005100500,80,3,à couche non réfléchissante,1,01-01-1996
7005102500,10,3,"autre, d'une épaisseur",,01-01-1996
7005102500,80,4,"n'excédant pas 3,5 mm",1,01-01-1996
7005103000,80,4,"excédant 3,5 mm mais n'excédant pas 4,5 mm",1,01-01-1996
7005108000,80,4,"excédant 4,5 mm",1,01-01-1996
7005210000,10,2,autre glace non armée,,01-01-1972
7005210000,80,3,"colorée dans la masse, opacifiée, plaquée (doublée) ou simplement doucie",0,01-01-1972
7005212500,80,4,"d'une épaisseur n'excédant pas 3,5 mm",1,01-01-1996
7005213000,80,4,"d'une épaisseur excédant 3,5 mm mais n'excédant pas 4,5 mm",1,01-01-1972
7005218000,80,4,"d'une épaisseur excédant 4,5 mm",1,01-01-1996
7005290000,80,3,autre,0,01-01-1972
7005292500,80,4,"d'une épaisseur n'excédant pas 3,5 mm",1,01-01-1996
7005293500,80,4,"d'une épaisseur excédant 3,5 mm mais n'excédant pas 4,5 mm",1,01-01-1972
7005298000,80,4,"d'une épaisseur excédant 4,5 mm",1,01-01-1996
7005300000,80,2,Glace armée,1,01-01-1972
7006000000,80,1,"Verre des n$o$s 7003, 7004 ou 7005, courbé, biseauté, gravé, percé, émaillé ou autrement travaillé, mais non encadré ni associé à d'autres matières",0,01-01-1972
7006001000,80,2,Verre d'optique,1,01-01-1972
7006009000,80,2,autre,1,01-01-1972
7007000000,80,1,"Verre de sécurité, consistant en verres trempés ou formés de feuilles contrecollées",0,01-01-1972
7007110000,10,2,Verres trempés,,01-01-1972
7007110000,80,3,"de dimensions et formats permettant leur emploi dans les automobiles, véhicules aériens, bateaux ou autres véhicules",0,01-01-1972
7007111000,80,4,de dimensions et formats permettant leur emploi dans les véhicules automobiles et les tracteurs,0,01-01-1972
7007111010,80,5,"Verre de sécurité trempé de forme spéciale : -d'une largeur de 200 mm ou plus mais n'excédant pas 600 mm, -d'une hauteur de 150 mm ou plus mais n'excédant pas 500 mm, destiné à la fabrication de blocs-fenêtres pour véhicules automobiles",1,01-07-2022
7007111090,80,5,autres,1,01-07-2022
7007119000,80,4,autres,1,01-01-1972
7007190000,80,3,autres,0,01-01-1972
7007191000,80,4,émaillés,1,01-01-1972
7007192000,80,4,"colorés dans la masse, opacifiés, plaqués (doublés) ou à couche absorbante ou réfléchissante",1,01-01-1990
7007198000,80,4,autres,0,01-01-1990
7007198012,10,5,"Vitrage solaire constitué de verre plat sodocalcique trempé caractérisé par une teneur en fer inférieure à 300 ppm, un facteur de transmission solaire supérieur à 88 % (mesuré dans les conditions suivantes: AM1,5 300-2500 nm), une résistance maximale à la chaleur de 250° C et une résistance aux chocs thermiques de Δ 150 K (mesurées selon la norme EN 12150), ainsi qu’une résistance mécanique égale ou supérieure à 90 N/mm² (mesurée selon la norme EN 1288-3)",,23-05-2018
7007198012,20,6,"dont l’épaisseur ne dépasse pas 4,5 mm",,23-05-2018
7007198012,80,7,Sans revêtement,1,23-05-2018
7007198018,80,7,à revêtement simple face ou double face,1,23-05-2018
7007198080,10,6,autres,,23-05-2018
7007198080,80,7,sans revêtement,1,23-05-2018
7007198085,80,7,à revêtement simple face ou double face,1,23-05-2018
7007198086,80,5,"Verre trempé gradué de forme circulaire, prêt à être installé sur la porte de lave-linges présentant les caractéristiques suivantes : -une transmission de la lumière de 34,2 % ou plus, mais n'excédant pas 37,8 %, -Un diamètre de 477,2 mm ou plus, mais n'excédant pas 477,8 mm, -une épaisseur de 2,9 mm ou plus, mais n'excédant pas 3,5 mm, -un poids de 1 345 g ou plus mais n'excédant pas 1 445 g, -une structure à 3 zones comprenant une zone imprimée Euro Deep Gray",1,01-07-2025
7007198095,80,5,autres,1,23-05-2018
7007210000,10,2,Verres formés de feuilles contrecollées,,01-01-1972
7007210000,80,3,"de dimensions et formats permettant leur emploi dans les automobiles, véhicules aériens, bateaux ou autres véhicules",0,01-01-1972
7007212000,80,4,de dimensions et formats permettant leur emploi dans les véhicules automobiles et les tracteurs,1,01-01-2006
7007218000,80,4,autres,0,01-01-2006
7007218010,80,5,"Pare-brise, non encadrés, destinés à des aéronefs civils",1,01-01-2006
7007218090,80,5,autres,1,01-01-2006
7007290000,80,3,autres,1,01-01-1972
7008000000,80,1,Vitrages isolants à parois multiples,0,01-01-1972
7008002000,80,2,"colorés dans la masse, opacifiés, plaqués (doublés) ou à couche absorbante ou réfléchissante",1,01-01-1995
7008008100,10,2,autres,,01-01-1991
7008008100,80,3,"formés de deux plaques de verre scellées hermétiquement sur leur pourtour par un joint et séparées par une couche d'air, d'autre gaz ou de vide",1,01-01-1991
7008008900,80,3,autres,1,01-01-1991
7009000000,80,1,"Miroirs en verre, même encadrés, y compris les miroirs rétroviseurs",0,01-01-1972
7009100000,80,2,Miroirs rétroviseurs pour véhicules,0,01-01-1972
7009100030,80,3,"Verre feuilleté avec effet obscurcissant mécanique en différents angles de la lumière incidente: - avec ou sans couche de chrome, - avec bande adhésive résistante ou adhésif thermofusible et - avec pellicule protectrice amovible sur la face avant et papier protecteur sur la face arrière, du type destiné aux rétroviseurs intérieurs de véhicules",1,01-01-2016
7009100050,80,3,"Miroir en verre électrochrome semi-fini atténuant automatiquement l'intensité lumineuse, pour rétroviseur de véhicule à moteur:•même avec coque en plastique,•même équipé d'un élément chauffant,•même équipé d'un module d'angle mort (BSM)",1,01-01-2017
7009100060,80,3,"Rétroviseur intérieur atténuant automatiquement l'intensité lumineuse : -avec un support de rétroviseur -dans un boîtier en matière plastique et -avec un circuit intégré, -avec ou sans assistant feux de route, -avec ou sans boussole numérique, -avec ou sans système d'ouverture de porte de garage, -avec ou sans module de péage intégré, -avec ou sans caméra de surveillance pour le conducteur et/ou la cabine, -avec ou sans filtre pour infrarouge, utilisé dans la construction de véhicules automobiles du Chapitre 87",1,01-01-2024
7009100090,80,3,autres,1,01-07-2013
7009910000,10,2,autres,,01-01-1972
7009910000,80,3,non encadrés,0,01-01-1972
7009910010,80,4,"Miroir chromatique en verre, présentant les caractéristiques suivantes : -une longueur de 155 mm ou plus mais pas plus de158 mm, -une hauteur de 115 mm ou plus mais pas plus de 120 mm, -un capteur d'angle mort avec module d'éclairage en cas de détection de mouvement dans l'angle mort, avec une luminescence périphérique de 5 000 cd/m² ou plus et une luminescence centrale de 7 000 cd/m² ou plus, -une feuille chauffante, d'une résistance de 1,1 kΩ ou plus, mais pas plus de 1,35 kΩ, - conçu pour être fixé dans un boîtier pour servir de rétroviseur extérieur de véhicule, destiné à la fabrication de rétroviseurs de véhicules automobiles",1,01-07-2024
7009910020,80,4,"-Verre chromatique asphérique, convexe ou plat, prêt à être encadré : -d'une longueur de 140 mm ou plus mais pas plus 215 mm, -d'une hauteur de 104 mm ou plus mais pas plus de 138 mm, -d'un rayon de courbure de 0 mm ou plus mais pas plus 1 330 mm, -d'une réflectance supérieure à 40 %, -destiné à la fabrication de rétroviseurs de véhicules automobiles",1,01-07-2024
7009910090,80,4,autres,1,01-07-2024
7009920000,80,3,encadrés,1,01-01-1972
7010000000,80,1,"Bonbonnes, bouteilles, flacons, bocaux, pots, emballages tubulaires, ampoules et autres récipients de transport ou d'emballage, en verre; bocaux à conserves en verre; bouchons, couvercles et autres dispositifs de fermeture, en verre",0,01-01-1972
7010100000,80,2,Ampoules,1,01-01-1972
7010200000,80,2,"Bouchons, couvercles et autres dispositifs de fermeture",1,01-01-1996
7010900000,80,2,autres,0,01-01-2002
7010901000,80,3,Bocaux à stériliser,1,01-01-2002
7010902100,10,3,autres,,01-01-2002
7010902100,80,4,obtenus à partir d'un tube de verre,1,01-01-2002
7010903100,10,4,"autres, d'une contenance nominale",,01-01-2002
7010903100,80,5,"de 2,5 l ou plus",1,01-01-2002
7010904100,10,5,"de moins de 2,5 l",,01-01-2002
7010904100,20,6,pour produits alimentaires et boissons,,01-01-2002
7010904100,30,7,Bouteilles et flacons,,01-01-2002
7010904100,40,8,"en verre non coloré, d'une contenance nominale",,01-01-2002
7010904100,80,9,de 1 l ou plus,1,01-01-2002
7010904300,80,9,"excédant 0,33 l mais inférieure à 1 l",1,01-01-2002
7010904500,80,9,"0,15 l ou plus mais n'excédant pas 0,33 l",1,01-01-2002
7010904700,80,9,"de moins de 0,15 l",1,01-01-2002
7010905100,10,8,"en verre coloré, d'une contenance nominale",,01-01-2002
7010905100,80,9,de 1 l ou plus,1,01-01-2002
7010905300,80,9,"excédant 0,33 l mais inférieure à 1 l",1,01-01-2002
7010905500,80,9,"0,15 l ou plus mais n'excédant pas 0,33 l",1,01-01-2002
7010905700,80,9,"de moins de 0,15 l",1,01-01-2002
7010906100,10,7,"autres, d'une contenance nominale",,01-01-2002
7010906100,80,8,"de 0,25 l ou plus",1,01-01-2002
7010906700,80,8,"de moins de 0,25 l",1,01-01-2002
7010907100,10,6,"pour produits pharmaceutiques, d'une contenance nominale",,01-01-2002
7010907100,80,7,"excédant 0,055 l",1,01-01-2002
7010907900,80,7,"n'excédant pas 0,055 l",1,01-01-2002
7010909100,10,6,pour autres produits,,01-01-2002
7010909100,80,7,en verre non coloré,1,01-01-2002
7010909900,80,7,en verre coloré,1,01-01-2002
7011000000,80,1,"Ampoules et enveloppes tubulaires, ouvertes, et leurs parties, en verre, sans garnitures, pour lampes et sources lumineuses électriques, tubes cathodiques ou similaires",0,01-01-1972
7011100000,80,2,pour l'éclairage électrique,1,01-01-1972
7011200000,80,2,pour tubes cathodiques,1,01-01-1972
7011900000,80,2,autres,1,01-01-1972
7013000000,80,1,"Objets en verre pour le service de la table, pour la cuisine, la toilette, le bureau, l'ornementation des appartements ou usages similaires, autres que ceux des n$o$s 7010 ou 7018",0,01-01-1972
7013100000,80,2,Objets en vitrocérame,1,01-01-1972
7013220000,10,2,"Verres à boire à pied, autres qu'en vitrocérame",,01-01-2007
7013220000,80,3,en cristal au plomb,0,01-01-2007
7013221000,80,4,cueilli à la main,1,01-01-2007
7013229000,80,4,cueilli mécaniquement,1,01-01-2007
7013280000,80,3,autres,0,01-01-2007
